243.570242041667, 0, 1
243.986895416667, 1, 1
243.986895625, 0, 1
243.986895833333, 1, 1
243.986896, 0, 1
243.986896208333, 1, 1
243.986896416667, 0, 1
243.986896625, 1, 1
243.986896833333, 0, 1
243.986897, 1, 1
243.986897208333, 0, 1
243.986897416667, 1, 1
243.986897625, 0, 1
243.986897833333, 1, 1
243.986898, 0, 1
243.986898208333, 1, 1
243.986898416667, 0, 1
243.986898625, 1, 1
243.986898833333, 0, 1
243.986899, 1, 1
243.986899208333, 0, 1
243.986899416667, 1, 1
243.986899625, 0, 1
243.986899833333, 1, 1
243.9869, 0, 1
243.986900208333, 1, 1
243.986900416667, 0, 1
243.986900625, 1, 1
243.986900833333, 0, 1
243.986901, 1, 1
243.986901208333, 0, 1
243.986901416667, 1, 1
243.986901625, 0, 1
243.986901833333, 1, 1
243.986902, 0, 1
243.986902208333, 1, 1
243.986902416667, 0, 1
243.986902625, 1, 1
243.986902833333, 0, 1
243.986903, 1, 1
243.986903208333, 0, 1
243.986903416667, 1, 1
243.986903625, 0, 1
243.986903833333, 1, 1
243.986904, 0, 1
243.986904208333, 1, 1
243.986904416667, 0, 1
243.986904625, 1, 1
243.986904833333, 0, 1
243.986905041667, 1, 1
243.986905208333, 0, 1
243.986905416667, 1, 1
243.986905625, 0, 1
243.986905833333, 1, 1
243.986906, 0, 1
243.986906208333, 1, 1
243.986906416667, 0, 1
243.986906625, 1, 1
243.986906833333, 0, 1
243.986907041667, 1, 1
243.986907208333, 0, 1
243.986907416667, 1, 1
243.986907625, 0, 1
243.986907833333, 1, 1
243.986908, 0, 1
243.986908208333, 1, 1
243.986908416667, 0, 1
243.986908625, 1, 1
243.986908708333, 1, 0
243.986908833333, 0, 0
243.986909041667, 1, 0
243.986909083333, 1, 1
243.986909208333, 0, 1
243.986909416667, 1, 1
243.9869095, 1, 0
243.986909625, 0, 0
243.986909833333, 1, 0
243.986909916667, 1, 1
243.986910041667, 0, 1
243.986910208333, 1, 1
243.986910416667, 0, 1
243.986910625, 1, 1
243.986910833333, 0, 1
243.986911041667, 1, 1
243.986911208333, 0, 1
243.986911416667, 1, 1
243.986911625, 0, 1
243.986911833333, 1, 1
243.986911916667, 1, 0
243.986912041667, 0, 0
243.986912208333, 1, 0
243.986912291667, 1, 1
243.986912416667, 0, 1
243.986912625, 1, 1
243.986912708333, 1, 0
243.986912833333, 0, 0
243.986913041667, 1, 0
243.986913208333, 0, 0
243.986913416667, 1, 0
243.986913625, 0, 0
243.986913833333, 1, 0
243.986914041667, 0, 0
243.986914208333, 1, 0
243.986914291667, 1, 1
243.986914416667, 0, 1
243.986914625, 1, 1
243.986914708333, 1, 0
243.986914833333, 0, 0
243.986915041667, 1, 0
243.986915208333, 0, 0
243.986915416667, 1, 0
243.986915625, 0, 0
243.986915833333, 1, 0
243.986915916667, 1, 1
243.986916041667, 0, 1
243.986916208333, 1, 1
243.986916416667, 0, 1
243.986916625, 1, 1
243.986916708333, 1, 0
243.986916833333, 0, 0
243.986917041667, 1, 0
243.986917083333, 1, 1
243.986917208333, 0, 1
243.986917416667, 1, 1
243.9869175, 1, 0
243.986917625, 0, 0
243.986917833333, 1, 0
243.986918041667, 0, 0
243.986918208333, 1, 0
243.986918416667, 0, 0
243.986918625, 1, 0
243.986918833333, 0, 0
243.986919041667, 1, 0
243.986919208333, 0, 0
243.986919416667, 1, 0
243.986919625, 0, 0
243.986919833333, 1, 0
243.986920041667, 0, 0
243.986920208333, 1, 0
243.986920416667, 0, 0
243.986920625, 1, 0
243.986920833333, 0, 0
243.986921041667, 1, 0
243.986921083333, 1, 1
243.986921208333, 0, 1
243.986921416667, 1, 1
243.986921625, 0, 1
243.986921833333, 1, 1
243.986922041667, 0, 1
243.989162333333, 1, 1
243.989162541667, 0, 1
243.98916275, 1, 1
243.989162958333, 0, 1
243.989163166667, 1, 1
243.989163333333, 0, 1
243.989163541667, 1, 1
243.98916375, 0, 1
243.989163958333, 1, 1
243.989164166667, 0, 1
243.989164333333, 1, 1
243.989164541667, 0, 1
243.98916475, 1, 1
243.989164958333, 0, 1
243.989165166667, 1, 1
243.989165333333, 0, 1
243.989165541667, 1, 1
243.98916575, 0, 1
243.989165958333, 1, 1
243.989166166667, 0, 1
243.989166333333, 1, 1
243.989166541667, 0, 1
243.98916675, 1, 1
243.989166958333, 0, 1
243.989167166667, 1, 1
243.989167333333, 0, 1
243.989167541667, 1, 1
243.98916775, 0, 1
243.989167958333, 1, 1
243.989168166667, 0, 1
243.989168333333, 1, 1
243.989168541667, 0, 1
243.98916875, 1, 1
243.989168958333, 0, 1
243.989169166667, 1, 1
243.989169333333, 0, 1
243.989169541667, 1, 1
243.98916975, 0, 1
243.989169958333, 1, 1
243.989170166667, 0, 1
243.989170333333, 1, 1
243.989170541667, 0, 1
243.98917075, 1, 1
243.989170958333, 0, 1
243.989171166667, 1, 1
243.989171333333, 0, 1
243.989171541667, 1, 1
243.98917175, 0, 1
243.989171958333, 1, 1
243.989172166667, 0, 1
243.989172333333, 1, 1
243.989172541667, 0, 1
243.98917275, 1, 1
243.989172958333, 0, 1
243.989173166667, 1, 1
243.989173333333, 0, 1
243.989173541667, 1, 1
243.98917375, 0, 1
243.989173958333, 1, 1
243.989174166667, 0, 1
243.989174333333, 1, 1
243.989174541667, 0, 1
243.98917475, 1, 1
243.989174958333, 0, 1
243.989175166667, 1, 1
243.989175333333, 0, 1
243.989175541667, 1, 1
243.989175625, 1, 0
243.98917575, 0, 0
243.989175958333, 1, 0
243.989176041667, 1, 1
243.989176166667, 0, 1
243.989176333333, 1, 1
243.989176416667, 1, 0
243.989176541667, 0, 0
243.98917675, 1, 0
243.989176833333, 1, 1
243.989176958333, 0, 1
243.989177166667, 1, 1
243.989177333333, 0, 1
243.989177541667, 1, 1
243.98917775, 0, 1
243.989177958333, 1, 1
243.989178166667, 0, 1
243.989178333333, 1, 1
243.989178541667, 0, 1
243.98917875, 1, 1
243.989178833333, 1, 0
243.989178958333, 0, 0
243.989179166667, 1, 0
243.98917925, 1, 1
243.989179333333, 0, 1
243.989179541667, 1, 1
243.989179625, 1, 0
243.98917975, 0, 0
243.989179958333, 1, 0
243.989180166667, 0, 0
243.989180333333, 1, 0
243.989180541667, 0, 0
243.98918075, 1, 0
243.989180833333, 1, 1
243.989180958333, 0, 1
243.989181166667, 1, 1
243.989181333333, 0, 1
243.989181541667, 1, 1
243.989181625, 1, 0
243.98918175, 0, 0
243.989181958333, 1, 0
243.989182166667, 0, 0
243.989182333333, 1, 0
243.989182541667, 0, 0
243.98918275, 1, 0
243.989182958333, 0, 0
243.989183166667, 1, 0
243.989183333333, 0, 0
243.989183541667, 1, 0
243.98918375, 0, 0
243.989183958333, 1, 0
243.989184166667, 0, 0
243.989184333333, 1, 0
243.989184541667, 0, 0
243.98918475, 1, 0
243.989184958333, 0, 0
243.989185166667, 1, 0
243.989185333333, 0, 0
243.989185541667, 1, 0
243.98918575, 0, 0
243.989185958333, 1, 0
243.989186166667, 0, 0
243.989186333333, 1, 0
243.989186541667, 0, 0
243.98918675, 1, 0
243.989186958333, 0, 0
243.989187166667, 1, 0
243.989187333333, 0, 0
243.989187541667, 1, 0
243.989187625, 1, 1
243.98918775, 0, 1
243.989187958333, 1, 1
243.989188041667, 1, 0
243.989188166667, 0, 0
243.989188375, 1, 0
243.989188416667, 1, 1
243.989188541667, 0, 1
243.98918875, 1, 1
243.989188958333, 0, 1
243.990474833333, 1, 1
243.990475041667, 0, 1
243.99047525, 1, 1
243.990475416667, 0, 1
243.990475625, 1, 1
243.990475833333, 0, 1
243.990476041667, 1, 1
243.99047625, 0, 1
243.990476416667, 1, 1
243.990476625, 0, 1
243.990476833333, 1, 1
243.990477041667, 0, 1
243.99047725, 1, 1
243.990477416667, 0, 1
243.990477625, 1, 1
243.990477833333, 0, 1
243.990478041667, 1, 1
243.99047825, 0, 1
243.990478416667, 1, 1
243.990478625, 0, 1
243.990478833333, 1, 1
243.990479041667, 0, 1
243.99047925, 1, 1
243.990479416667, 0, 1
243.990479625, 1, 1
243.990479833333, 0, 1
243.990480041667, 1, 1
243.99048025, 0, 1
243.990480416667, 1, 1
243.990480625, 0, 1
243.990480833333, 1, 1
243.990481041667, 0, 1
243.99048125, 1, 1
243.990481416667, 0, 1
243.990481625, 1, 1
243.990481833333, 0, 1
243.990482041667, 1, 1
243.99048225, 0, 1
243.990482416667, 1, 1
243.990482625, 0, 1
