2.18664795833333, 0, 1
2.60330133333333, 1, 1
2.60330154166667, 0, 1
2.60330175, 1, 1
2.60330191666667, 0, 1
2.603302125, 1, 1
2.60330233333333, 0, 1
2.60330254166667, 1, 1
2.60330275, 0, 1
2.60330291666667, 1, 1
2.603303125, 0, 1
2.60330333333333, 1, 1
2.60330354166667, 0, 1
2.60330375, 1, 1
2.60330391666667, 0, 1
2.603304125, 1, 1
2.60330433333333, 0, 1
2.60330454166667, 1, 1
2.60330475, 0, 1
2.60330491666667, 1, 1
2.603305125, 0, 1
2.60330533333333, 1, 1
2.60330554166667, 0, 1
2.60330575, 1, 1
2.60330591666667, 0, 1
2.603306125, 1, 1
2.60330633333333, 0, 1
2.60330654166667, 1, 1
2.60330675, 0, 1
2.60330691666667, 1, 1
2.603307125, 0, 1
2.60330733333333, 1, 1
2.60330754166667, 0, 1
2.60330775, 1, 1
2.60330791666667, 0, 1
2.603308125, 1, 1
2.60330833333333, 0, 1
2.60330854166667, 1, 1
2.60330875, 0, 1
2.60330891666667, 1, 1
2.603309125, 0, 1
2.60330933333333, 1, 1
2.60330954166667, 0, 1
2.60330975, 1, 1
2.60330991666667, 0, 1
2.603310125, 1, 1
2.60331033333333, 0, 1
2.60331054166667, 1, 1
2.60331075, 0, 1
2.60331091666667, 1, 1
2.603311125, 0, 1
2.60331133333333, 1, 1
2.60331154166667, 0, 1
2.60331175, 1, 1
2.60331191666667, 0, 1
2.603312125, 1, 1
2.60331233333333, 0, 1
2.60331254166667, 1, 1
2.60331275, 0, 1
2.60331291666667, 1, 1
2.603313125, 0, 1
2.60331333333333, 1, 1
2.60331354166667, 0, 1
2.60331375, 1, 1
2.60331391666667, 0, 1
2.603314125, 1, 1
2.60331433333333, 0, 1
2.60331454166667, 1, 1
2.603314625, 1, 0
2.60331475, 0, 0
2.60331491666667, 1, 0
2.603315, 1, 1
2.603315125, 0, 1
2.60331533333333, 1, 1
2.60331541666667, 1, 0
2.60331554166667, 0, 0
2.60331575, 1, 0
2.60331583333333, 1, 1
2.60331591666667, 0, 1
2.603316125, 1, 1
2.60331633333333, 0, 1
2.60331654166667, 1, 1
2.60331675, 0, 1
2.60331691666667, 1, 1
2.603317125, 0, 1
2.60331733333333, 1, 1
2.60331754166667, 0, 1
2.60331775, 1, 1
2.60331783333333, 1, 0
2.60331791666667, 0, 0
2.603318125, 1, 0
2.60331820833333, 1, 1
2.60331833333333, 0, 1
2.60331854166667, 1, 1
2.603318625, 1, 0
2.60331875, 0, 0
2.60331891666667, 1, 0
2.603319125, 0, 0
2.60331933333333, 1, 0
2.60331954166667, 0, 0
2.60331975, 1, 0
2.60331991666667, 0, 0
2.603320125, 1, 0
2.60332020833333, 1, 1
2.60332033333333, 0, 1
2.60332054166667, 1, 1
2.603320625, 1, 0
2.60332075, 0, 0
2.60332091666667, 1, 0
2.603321125, 0, 0
2.60332133333333, 1, 0
2.60332154166667, 0, 0
2.60332175, 1, 0
2.60332191666667, 0, 0
2.603322125, 1, 0
2.60332233333333, 0, 0
2.60332254166667, 1, 0
2.60332275, 0, 0
2.60332291666667, 1, 0
2.603323, 1, 1
2.603323125, 0, 1
2.60332333333333, 1, 1
2.60332341666667, 1, 0
2.60332354166667, 0, 0
2.60332375, 1, 0
2.60332383333333, 1, 1
2.60332391666667, 0, 1
2.603324125, 1, 1
2.60332420833333, 1, 0
2.60332433333333, 0, 0
2.60332454166667, 1, 0
2.60332475, 0, 0
2.60332491666667, 1, 0
2.603325125, 0, 0
2.60332533333333, 1, 0
2.60332554166667, 0, 0
2.60332575, 1, 0
2.60332591666667, 0, 0
2.603326125, 1, 0
2.60332633333333, 0, 0
2.60332654166667, 1, 0
2.60332675, 0, 0
2.60332691666667, 1, 0
2.603327, 1, 1
2.603327125, 0, 1
2.60332733333333, 1, 1
2.60332754166667, 0, 1
