7.193913, 0, 1
7.197317, 1, 1
7.197319, 0, 1
7.197322, 1, 1
7.197324, 0, 1
7.197326, 1, 1
7.197329, 0, 1
7.197331, 1, 1
7.197333, 0, 1
7.197336, 1, 1
7.197338, 0, 1
7.19734, 1, 1
7.197342, 0, 1
7.197344, 1, 1
7.197347, 0, 1
7.197349, 1, 1
7.197351, 0, 1
7.197353, 1, 1
7.197355, 0, 1
7.197358, 1, 1
7.19736, 0, 1
7.197363, 1, 1
7.197365, 0, 1
7.197367, 1, 1
7.197369, 0, 1
7.197372, 1, 1
7.197374, 0, 1
7.197377, 1, 1
7.197379, 0, 1
7.197382, 1, 1
7.197384, 0, 1
7.197386, 1, 1
7.197388, 0, 1
7.197391, 1, 1
7.197392, 0, 1
7.197395, 1, 1
7.197397, 0, 1
7.1974, 1, 1
7.197402, 0, 1
7.197404, 1, 1
7.197406, 0, 1
7.197409, 1, 1
7.197411, 0, 1
7.197413, 1, 1
7.197416, 0, 1
7.197418, 1, 1
7.19742, 0, 1
7.197422, 1, 1
7.197424, 0, 1
7.197427, 1, 1
7.197429, 0, 1
7.197431, 1, 1
7.197433, 0, 1
7.197436, 1, 1
7.197438, 0, 1
7.197441, 1, 1
7.197442, 0, 1
7.197445, 1, 1
7.197447, 0, 1
7.19745, 1, 1
7.197452, 0, 1
7.197454, 1, 1
7.197456, 0, 1
7.197459, 1, 1
7.197461, 0, 0
7.197464, 1, 0
7.197466, 0, 0
7.197467, 0, 1
7.197468, 1, 1
7.19747, 0, 1
7.197474, 1, 1
7.197476, 0, 0
7.197478, 1, 0
7.19748, 0, 0
7.197483, 1, 0
7.197485, 0, 0
7.197488, 1, 0
7.19749, 0, 1
7.197492, 1, 1
7.197494, 0, 1
7.197497, 1, 1
7.197499, 0, 0
7.197501, 1, 0
7.197503, 0, 0
7.197504, 0, 1
7.197506, 1, 1
7.197508, 0, 1
7.197509, 0, 0
7.197511, 1, 0
7.197513, 0, 0
7.197515, 1, 0
7.197517, 0, 0
7.197518, 0, 1
7.19752, 1, 1
7.197522, 0, 0
7.197525, 1, 0
7.197527, 0, 0
7.19753, 0, 1
7.197533, 1, 0
7.197536, 0, 0
7.19754, 1, 1
7.197542, 0, 1
7.197545, 1, 1
7.197546, 0, 1
7.197549, 1, 0
7.197551, 0, 0
7.197553, 1, 1
7.197555, 0, 1
7.197557, 1, 1
7.197559, 0, 1
7.197562, 1, 1
7.197564, 0, 1
7.197567, 1, 1
7.197569, 0, 1
7.197571, 1, 1
7.197573, 0, 1
7.197576, 1, 1
7.197578, 0, 1
7.19758, 1, 1
7.197582, 0, 1
7.197585, 1, 1
7.197587, 0, 1
7.197589, 1, 1
7.197591, 0, 1
7.197594, 1, 1
7.197596, 0, 1
7.197598, 1, 1
7.1976, 0, 1
7.197602, 1, 1
7.197604, 0, 1
7.197607, 1, 1
7.197609, 0, 1
7.197611, 1, 1
7.197613, 0, 1
7.197621, 1, 1
7.197624, 0, 1
7.197626, 1, 1
7.197628, 0, 1
7.197631, 1, 1
7.197633, 0, 1
7.197635, 1, 1
7.197637, 0, 1
7.197639, 1, 1
7.197642, 0, 1
7.197645, 1, 1
7.197647, 0, 1
7.19765, 1, 1
7.197652, 0, 1
7.197655, 1, 1
7.197657, 0, 1
7.19766, 1, 1
7.197662, 0, 1
7.197665, 1, 1
7.197666, 0, 1
7.197669, 1, 1
7.197671, 0, 1
7.197674, 1, 1
7.197676, 0, 1
7.197679, 1, 1
7.197681, 0, 1
7.197684, 1, 1
