"ID","NAME","RISK","FILE ATTACHMENT","AGING","CATEGORY"
8,aim,average,false,5,chat,file_transfer,im_mc
122,msn_search,average,false,5,web,web_search
124,mute,average,false,5,file_mngt,p2p
125,myspace,average,false,5,social_network,web
127,narp,average,false,5,basic,networking,standardized
128,nbns,average,false,5,networking,standardized
130,netflow,average,false,0,OTHER
132,nlockmgr,average,false,5,file_mngt,networking,standardized
133,nlsp,average,false,5,networking
136,nspi,average,false,5,enterprise,networking
138,openft,average,false,5,file_mngt,p2p
139,osinl,average,false,5,networking,standardized
140,ospf,average,false,5,basic,networking,standardized
141,owa,average,false,5,enterprise,web,webmail
142,paltalk,average,false,5,audio_chat,chat,file_transfer,im_mc,video_chat,voip
145,pim,average,false,5,basic,networking,standardized
147,pop3,average,false,0,OTHER
156,qq,average,false,5,im_mc
157,quake,average,false,5,gaming
161,rfb,average,false,5,enterprise,remote_access
163,RIP,average,false,0,OTHER
166,rlp,average,false,5,networking,standardized
167,rpc,average,false,5,enterprise,networking,standardized
168,rpl,average,false,5,networking,standardized
169,rquota,average,false,5,file_mngt,networking,standardized
171,rstat,average,false,5,file_mngt,networking,standardized
172,rsvp,average,false,5,basic,networking,standardized
173,rsync,average,false,5,file_mngt
175,rtp,average,false,5,im_mc,mm_streaming,standardized,voip
176,rtsp,average,false,5,mm_streaming,standardized
177,rusers,average,false,5,networking,remote_access,standardized
179,SKINNY,average,false,0,OTHER
180,sctp,average,false,5,basic,networking,standardized
181,shoutcast,average,false,5,web
182,sip,average,false,5,audio_chat,im_mc,standardized,video_chat,voip
183,skype,average,false,5,file_transfer,im_mc,voip
184,slsk,average,false,0,OTHER
186,SMTP,average,false,0,OTHER
188,sna,average,false,5,networking,standardized
191,soap,average,false,5,networking,standardized,web
195,squirrelmail,average,false,5,web,webmail
197,ssdp,average,false,5,enterprise
198,ssh,average,false,5,remote_access,standardized,vpn_tun
199,ssl,average,false,5,basic,networking,standardized
202,sync,average,false,5,file_mngt,networking,standardized
205,tcp,average,false,5,basic,networking,standardized
209,Telnet,average,false,0,OTHER
211,TFTP,average,false,0,OTHER
212,tibcordv,average,false,5,enterprise,standardized
216,udp,average,false,5,basic,networking,standardized
217,vines,average,false,5,basic,networking,standardized
220,vmware,average,false,5,enterprise,remote_access
221,vrrp,average,false,5,basic,networking,standardized
222,wikipedia,average,false,5,web,web_search
223,winmx,average,false,5,file_mngt,p2p
227,x11,average,false,0,OTHER
229,xmlrpc,average,false,5,web
230,xns,average,false,5,enterprise,networking,standardized
232,xyplex,average,false,5,enterprise,networking,standardized
233,yahoo_groups,average,false,5,forum,social_network,web
234,yahoo_search,average,false,5,web,web_search
236,ymail2,average,false,5,web,webmail
237,ymsg,average,false,5,audio_chat,chat,file_transfer,im_mc,video_chat,voip
239,ymsg_video,average,false,5,im_mc,video_chat
240,youtube,average,false,5,mm_streaming,web
241,yppasswd,average,false,5,enterprise,networking,remote_access,standardized
243,ypupdate,average,false,5,enterprise,networking,remote_access,standardized
244,facebook,average,false,5,chat,im_mc,mobile,social_network,web
245,aim_transfer,average,false,5,file_transfer,im_mc
246,maktoob,average,false,5,web,webmail
247,google_ads,average,false,5,advertising,web
250,secondlife,average,false,5,chat,gaming,im_mc,social_network,web
251,mpegts,average,false,5,mm_streaming,standardized,web
252,paltalk_transfer,average,false,5,file_transfer,im_mc
255,ymsg_transfer,average,false,5,file_transfer,im_mc
258,msnmobile,average,false,5,im_mc
259,ymail_classic,average,false,5,web,webmail
261,groove,average,false,5,enterprise
262,live_hotmail,average,false,5,web,webmail
263,gmail_basic,average,false,5,web,webmail
264,snpp,average,false,0,OTHER
265,orangemail,average,false,5,web,webmail
266,2shared,average,false,5,file_mngt,web
267,4shared,average,false,5,file_mngt,web
268,bebo,average,false,5,social_network,web
269,ebuddy,average,false,5,chat,im_mc
270,laposte_webmail,average,false,5,web,webmail
271,imesh,average,false,5,file_mngt,p2p
272,ares,average,false,5,file_mngt,p2p
273,gmail_chat,average,false,5,chat,im_mc
274,thunder,average,false,5,file_mngt,p2p
275,aim_express,average,false,5,chat,im_mc
276,ymsg_webmessenger,average,false,5,chat,im_mc
278,pando,average,false,5,file_mngt,p2p
279,zattoo,average,false,5,mm_streaming,p2p
280,gmail_mobile,average,false,5,mobile,web,webmail
281,aims,average,false,5,im_mc
283,ask,average,false,5,web,web_search
285,tagged,average,false,5,social_network,web
286,yahoo_answers,average,false,5,web
287,mpquest,average,false,5,web
288,expedia,average,false,5,web,web_ecom
289,southwest,average,false,5,web
290,yahoo_maps,average,false,5,web
291,travelocity,average,false,5,web,web_ecom
292,yahoo_travel,average,false,5,web
293,realtor,average,false,5,web
294,99 Taxis,average,false,0,OTHER
295,yahoo_biz,average,false,5,web
296,officedepot,average,false,5,web,web_ecom
297,wordpress,average,false,5,blog,cdn,web
298,windowslive,average,false,5,web
299,yahoo_geocities,average,false,5,web
300,flickr,average,false,5,social_network,web
301,hi5,average,false,5,social_network,web
302,skyrock,average,false,5,blog,web
303,trombi,average,false,5,social_network,web
304,viadeo,average,false,5,social_network,web
305,linkedin,average,false,5,email,forum,mobile,social_network,web
306,apple,average,false,5,web
307,pogo,average,false,5,gaming,web
308,yahoo_games,average,false,5,web
309,runescape,average,false,5,web
310,deezer,average,false,5,mm_streaming,mobile,web
311,zimbra,average,false,5,web,webmail
313,rapidshare,average,false,5,file_mngt,web
314,megaupload,average,false,5,file_mngt,web
315,zshare,average,false,5,file_mngt,web
316,fileflyer,average,false,5,file_mngt,web
317,sendspace,average,false,5,file_mngt,mobile,web
318,rambler,average,false,5,news_portal,web,web_search
319,perfspot,average,false,5,social_network,web
320,friendster,average,false,5,social_network,web
321,tchatche,average,false,5,im_mc,web
322,netlog,average,false,5,social_network,web
323,skyblog,average,false,5,blog,social_network,web
325,zimbra_standard,average,false,5,web,webmail
326,mimp,average,false,5,mobile,web,webmail
327,livemail_mobile,average,false,5,mobile,voip,webmail
328,ymail_mobile,average,false,5,mobile,web,webmail
329,dimp,average,false,5,web,webmail
330,ocsp,average,false,5,aaa,standardized,web
331,pplive,average,false,5,mm_streaming,p2p,web
332,ymail_mobile_new,average,false,5,mobile,web,webmail
333,yahoo_realestate,average,false,5,web
334,mailru,average,false,5,web,webmail
335,live_groups,average,false,5,forum,social_network,web
336,openvpn,average,false,5,basic,networking,vpn_tun
337,rtmp,average,false,5,mm_streaming,standardized,web
338,gougou,average,false,5,web,web_search
339,steam,average,false,5,gaming
340,wow,average,false,5,gaming
342,xboxlive,average,false,5,gaming
343,gadugadu,average,false,5,im_mc
346,zelune,average,false,5,anonymizer,web
347,vtunnel,average,false,5,anonymizer,basic,vpn_tun,web
348,proxono,average,false,5,vpn_tun,web
349,proxeasy,average,false,5,vpn_tun,web
350,megaproxy,average,false,5,anonymizer,vpn_tun,web
351,kproxy,average,false,5,anonymizer,vpn_tun,web
352,bypassthat,average,false,5,vpn_tun,web
353,avoidr,average,false,5,vpn_tun,web
354,surrogafier,average,false,5,web
357,advogato,average,false,5,social_network,web
358,amie_street,average,false,5,web
359,anobii,average,false,5,web
360,asmallworld,average,false,5,social_network,web
361,athlinks,average,false,5,web
362,the_auteurs,average,false,5,web
363,avatars_united,average,false,5,web
364,babycenter,average,false,5,web
365,badoo,average,false,5,chat,im_mc,social_network
366,bigadda,average,false,5,web,web_ecom
367,bigtent,average,false,5,social_network,web
368,biip,average,false,5,social_network,web
369,blackplanet,average,false,5,social_network,web
370,blogster,average,false,5,blog,social_network,web
371,bolt,average,false,5,social_network,web
372,books_iread,average,false,5,web
373,buzznet,average,false,5,web
374,cafemom,average,false,5,social_network,web
376,care2,average,false,5,social_network,web
377,cellufun,average,false,5,gaming,social_network,web
378,classmates,average,false,5,social_network,web
379,cloob,average,false,5,social_network,web
380,college_blender,average,false,5,social_network,web
381,couch_surfing,average,false,5,social_network,web
382,daily_booth,average,false,5,web
384,decayenne,average,false,5,social_network,web
385,deviant_art,average,false,5,web
386,digitalverse,average,false,5,social_network,web
387,disaboom,average,false,5,web
388,dol2day,average,false,5,social_network,web
389,dontstayin,average,false,5,social_network,web
390,draugiem,average,false,5,social_network,web
391,elftown,average,false,5,social_network,web
392,epernicus,average,false,5,web,web_sites
393,eons,average,false,5,social_network,web
394,experience_project,average,false,5,social_network,web
395,exploroo,average,false,5,social_network,web
396,faceparty,average,false,5,social_network,web
397,faces,average,false,5,social_network,web
398,fetlife,average,false,5,social_network,web
399,fillos_de_galicia,average,false,5,social_network,web
400,filmaffinity,average,false,5,web
401,fledgewing,average,false,5,web
402,flixster,average,false,5,web
403,fotolog,average,false,5,web
404,foursquare,average,false,5,social_network,web
405,friends_reunited,average,false,5,social_network,web
406,fruhstuckstreff,average,false,5,web
407,fubar,average,false,5,social_network,web
408,gaiaonline,average,false,5,social_network,web
409,gamerdna,average,false,5,web
410,gather,average,false,5,social_network,web
411,gays,average,false,5,adult_content,social_network,web
412,geni,average,false,5,voip,web
413,gogoyoko,average,false,5,web,web_ecom
414,goodreads,average,false,5,social_network,web
417,grono,average,false,5,social_network,web
418,habbo,average,false,5,gaming,web
419,hospitality_club,average,false,5,web
420,hyves,average,false,5,gaming,web
421,ibibo,average,false,5,gaming,web
422,imeem,average,false,5,web
423,indaba_music,average,false,5,web
424,irc_galleria,average,false,5,social_network,web
425,italki,average,false,5,web
426,internations,average,false,5,web
427,itsmy,average,false,5,web
428,iwiw,average,false,5,web
429,jaiku,average,false,5,web
430,jammerdirect,average,false,5,web
431,kaioo,average,false,5,web
433,kiwibox,average,false,5,web
434,lastfm,average,false,5,mm_streaming,web
435,librarything,average,false,5,web
436,lifeknot,average,false,5,web
437,listografy,average,false,5,web
438,livejournal,average,false,5,web
439,livemocha,average,false,5,web
440,lunarstorm,average,false,5,web
441,meetin,average,false,5,web
442,meetup,average,false,5,social_network,web
443,meettheboss,average,false,5,web
444,mixi,average,false,5,web
446,mocospace,average,false,5,web
447,mog,average,false,5,mm_streaming,web
448,mouthshut,average,false,5,web
449,multiply,average,false,5,web
450,muxlim,average,false,5,web
451,myanimelist,average,false,5,web
452,mychurch,average,false,5,web
453,myheritage,average,false,5,web
454,mylife,average,false,5,web
455,my_opera,average,false,5,social_network,web
456,myyearbook,average,false,5,web
457,nasza_klasa,average,false,5,web
458,nettby,average,false,5,web
459,nexopia,average,false,5,web
460,ngo_post,average,false,5,web
461,ning,average,false,5,web
462,odnoklassniki,average,false,5,forum,web
463,oneclimate,average,false,5,web
464,oneworldtv,average,false,5,mm_streaming,web
465,open_diary,average,false,5,web
466,orkut,average,false,5,social_network,web
467,outeverywhere,average,false,5,web
468,partnerup,average,false,5,web
469,passportstamp,average,false,5,web
470,pingsta,average,false,5,web
471,plaxo,average,false,5,web
472,playahead,average,false,5,web
474,plurk,average,false,5,social_network,web
475,present,average,false,5,web
476,qapacity,average,false,5,web
477,quarterlife,average,false,5,web
478,qzone,average,false,5,social_network,web
479,ravelry,average,false,5,web
480,renren,average,false,5,web
481,researchgate,average,false,5,web
482,reverbnation,average,false,5,web
483,ryze,average,false,5,social_network,web
484,sciencestage,average,false,5,web
485,scispace,average,false,5,web
486,sharethemusic,average,false,5,web
487,shelfari,average,false,5,web
488,socialvibe,average,false,5,web
489,sonico,average,false,5,web
490,stickam,average,false,5,web
491,studivz,average,false,5,web
492,stumbleupon,average,false,5,web
493,talenttrove,average,false,5,social_network,web
494,talkbiznow,average,false,5,web
495,taltopia,average,false,5,web
496,taringa,average,false,5,web
497,teachstreet,average,false,5,web
498,travbuddy,average,false,5,web
499,travellerspoint,average,false,5,web
500,tribe,average,false,5,web
501,tuenti,average,false,5,web
502,tumblr,average,false,5,social_network,web
503,twitter,average,false,5,mobile,social_network,web
504,vkontakte,average,false,5,forum,mobile,social_network,web
505,vampirefreaks,average,false,5,web
506,vox,average,false,5,web
507,wakoopa,average,false,5,web
508,wasabi,average,false,5,web
509,wayn,average,false,5,web
510,webbiographies,average,false,5,web
511,weourfamily,average,false,5,web
512,werkenntwen,average,false,5,web
513,windowslivespace,average,false,5,web
514,wiserearth,average,false,5,web
515,xanga,average,false,5,web
516,xing,average,false,5,web
517,xt3,average,false,5,web
518,yahoo360plusvietnam,average,false,5,web
519,yammer,average,false,5,enterprise,social_network,web
520,yelp,average,false,5,web
521,youmeo,average,false,5,web
522,zoo,average,false,5,web
523,yandex,average,false,5,web,web_search
524,facebook_mail,average,false,5,social_network,web,webmail
527,rambler_webmail,average,false,5,web,webmail
528,yandex_webmail,average,false,5,web,webmail
529,pricerunner,average,false,5,web,web_ecom
530,itunes,average,false,5,mm_streaming
532,grooveshark,average,false,5,mm_streaming,web
533,ppstream,average,false,5,mm_streaming,p2p
534,spotify,average,false,5,mm_streaming,web
535,mxit,average,false,5,im_mc,mobile
536,fring,average,false,5,im_mc,mobile,p2p,voip
540,xtp,average,false,5,basic,networking
544,orb,average,false,5,mm_streaming
545,teamviewer,average,false,5,enterprise,remote_access
547,bing,average,false,5,web,web_search
548,baidu,average,false,5,mobile,web,web_search
549,adobe_update,average,false,5,update
550,flashplugin_update,average,false,5,update
553,oovoo,average,false,5,im_mc
554,manolito,average,false,0,OTHER
555,Teredo,average,false,0,OTHER
556,firefox_update,average,false,5,update
557,icall,average,false,5,im_mc,mobile,voip
558,youtube_hd,average,false,5,mm_streaming,web
561,java_update,average,false,5,update
562,windows_update,average,false,5,update
563,apple_update,average,false,5,update
564,archive,average,false,5,web
566,applejuice,average,false,5,file_mngt,p2p
567,chrome_update,average,false,5,update
568,freebsd_update,average,false,5,update
569,netbsd_update,average,false,5,update
570,openbsd_update,average,false,5,update
571,redhat_update,average,false,5,update
572,sopcast,average,false,5,mm_streaming,p2p
573,voddler,average,false,5,mm_streaming,web
574,debian_update,average,false,5,update
575,tvuplayer,average,false,5,mm_streaming,p2p
576,nokia_ovi,average,false,5,mobile,web
577,veohtv,average,false,5,mm_streaming,web
578,opera_update,average,false,5,update
579,icecast,average,false,5,mm_streaming,web
583,mandriva_update,average,false,5,update
584,0zz0,average,false,5,file_mngt,web
585,qqlive,average,false,5,mm_streaming,p2p
586,badongo,average,false,5,file_mngt,web
587,mashare,average,false,5,file_mngt,web
589,fsecure_update,average,false,5,update
590,halflife,average,false,5,gaming
591,wfc,average,false,5,gaming
592,xdmcp,average,false,0,OTHER
593,bitdefender_update,average,false,5,update
594,google_picasa,average,false,5,web
595,nod32_update,average,false,5,update
596,norton_update,average,false,5,update
597,viber,average,false,5,file_transfer,im_mc,mobile,voip
598,tango,average,false,5,web
600,wiiconnect24,average,false,5,gaming
601,psn,average,false,5,gaming
603,kaspersky_update,average,false,5,update
604,avira_update,average,false,5,update
605,delicious,average,false,5,analytics,web
606,3pc,average,false,5,basic,networking
607,activenet,average,false,5,basic,networking
608,argus,average,false,5,basic,networking
609,aris,average,false,5,basic,networking
610,bbn_rcc_mon,average,false,5,basic,networking
611,bna,average,false,5,basic,networking
612,br_sat_mon,average,false,5,basic,networking
613,cbt,average,false,5,basic,networking
614,cftp,average,false,5,basic,file_mngt,networking
615,chaos,average,false,5,basic,networking
616,compaq_peer,average,false,5,basic,networking
617,cphb,average,false,5,basic,networking
618,cpnx,average,false,5,basic,networking
619,crtp,average,false,5,basic,networking
620,crudp,average,false,5,basic,networking
621,dccp,average,false,5,basic,networking
622,dcn_meas,average,false,5,basic,networking
623,ddp,average,false,5,basic,networking
624,ddx,average,false,5,basic,networking
625,dfs,average,false,5,basic,networking
626,dgp,average,false,5,basic,networking
627,emcon,average,false,5,basic,networking
629,fibre_channel,average,false,5,basic,networking
630,fire,average,false,5,basic,networking
631,ggp,average,false,5,basic,networking
632,gmtp,average,false,5,basic,networking
633,hmp,average,false,5,basic,networking
634,host,average,false,5,basic,networking
635,iatp,average,false,5,basic,networking
636,ifmp,average,false,5,basic,networking
637,il,average,false,5,basic,networking
638,i_nlsp,average,false,5,basic,networking
639,ipcomp,average,false,5,basic,networking
640,ipcv,average,false,5,basic,networking
641,iplt,average,false,5,basic,networking
642,ippc,average,false,5,basic,networking
643,ipx_in_ip,average,false,5,basic,networking
644,irtp,average,false,5,basic,networking
645,iso_ip,average,false,5,basic,networking
646,iso_tp4,average,false,5,basic,networking
647,kryptolan,average,false,5,basic,networking
648,larp,average,false,5,basic,networking
649,leaf_1,average,false,5,basic,networking
650,leaf_2,average,false,5,basic,networking
651,merit_inp,average,false,5,basic,networking
652,mfe_nsp,average,false,5,basic,networking
653,mobile,average,false,5,basic,networking
654,mobilehdr,average,false,5,basic,networking
655,mpls_in_ip,average,false,5,basic,networking
656,mtp,average,false,5,basic,networking
657,mux,average,false,5,basic,networking
658,netblt,average,false,5,basic,networking
659,nsfnet_igp,average,false,5,basic,networking
660,nvp_ii,average,false,5,basic,networking
661,pgm,average,false,5,basic,networking
662,pipe,average,false,5,basic,networking
663,pnni,average,false,5,basic,networking
664,private_enc,average,false,5,basic,networking
665,prm,average,false,5,basic,networking
666,ptp,average,false,5,basic,networking
667,pup,average,false,5,basic,networking
668,pvp,average,false,5,basic,networking
669,qnx,average,false,5,basic,networking
671,ip_reserved,average,false,5,basic,networking
672,rvd,average,false,5,basic,networking
673,sat_expak,average,false,5,basic,networking
674,sat_mon,average,false,5,basic,networking
675,scps,average,false,5,basic,networking
676,secure_vmtp,average,false,5,basic,networking
677,skip,average,false,5,basic,networking
678,sm,average,false,5,basic,networking
679,simple_msg_p,average,false,5,basic,networking
680,snp,average,false,5,basic,networking
681,sprite_rpc,average,false,5,basic,networking
682,sps,average,false,5,basic,networking
683,srp,average,false,5,basic,networking
684,sscopmce,average,false,5,basic,networking
685,st,average,false,5,basic,networking
686,sun_nd,average,false,5,basic,networking
687,tcf,average,false,5,basic,networking
688,tlsp,average,false,5,basic,networking
689,trunk_1,average,false,5,basic,networking
690,trunk_2,average,false,5,basic,networking
691,ttp,average,false,5,basic,networking
692,udplite,average,false,5,basic,networking
694,uti,average,false,5,basic,networking
695,visa,average,false,5,basic,networking
696,vmtp,average,false,5,basic,networking
697,wb_expak,average,false,5,basic,networking
698,wb_mon,average,false,5,basic,networking
699,wsn,average,false,5,basic,networking
700,xnet,average,false,5,basic,networking
701,xns_idp,average,false,5,basic,networking
702,dsr,average,false,5,basic,networking
703,hopopt,average,false,5,basic,networking
704,idpr,average,false,5,basic,networking
705,idpr_cmtp,average,false,5,basic,networking
706,idrp,average,false,5,basic,networking
707,isis,average,false,5,basic,networking
708,sdrp,average,false,5,basic,networking
709,lan,average,false,5,basic,networking
710,egp,average,false,5,basic,networking
711,panda_update,average,false,5,update
712,trendmicro_update,average,false,5,update
713,directdownloadlinks,average,false,5,file_mngt,web
714,avg_update,average,false,5,update
715,ip_in_ip,average,false,5,basic,networking
716,igp,average,false,5,basic,networking
717,ip_rdp,average,false,5,basic,networking
718,tp_plus_plus,average,false,5,basic,networking
719,esp,average,false,5,basic,networking
720,ah,average,false,5,basic,networking
721,swipe,average,false,5,basic,networking
722,iptm,average,false,5,basic,networking
723,ax25,average,false,5,basic,networking
724,micp,average,false,5,basic,networking
725,scc_sp,average,false,5,basic,networking
726,encap,average,false,5,basic,networking
727,any_0hop,average,false,5,basic,networking
728,rsvp_e2e_ignore,average,false,5,basic,networking
729,manet,average,false,5,basic,networking
730,hip,average,false,5,basic,networking
731,shim6,average,false,5,basic,networking
732,wesp,average,false,5,basic,networking
733,rohc,average,false,5,basic,networking
734,netflix,average,false,5,mm_streaming,web
736,bbc_player,average,false,5,update
737,silverlight,average,false,5,mm_streaming,web
738,smpp,average,false,0,OTHER
739,hotline,average,false,5,file_mngt,web
740,kugou,average,false,5,file_transfer,im_mc,mm_streaming,p2p
742,msrpc,average,false,5,enterprise,networking
743,uusee,average,false,5,mm_streaming,p2p
744,google_analytics,average,false,5,analytics,web
745,gstatic,average,false,5,web
746,ytimg,average,false,5,web
748,garena,average,false,5,cdn,web
749,qvod,average,false,5,mm_streaming,p2p
750,http_tunnel,average,false,5,basic,networking,vpn_tun
753,qq_transfer,average,false,5,file_transfer,im_mc
754,zonealarm_update,average,false,5,enterprise,web
755,ibackup,average,false,5,file_mngt,web
756,sharepoint,average,false,5,enterprise
757,sharepoint_admin,average,false,5,enterprise
758,adnstream,average,false,5,web
759,adobe_meeting_rc,average,false,5,enterprise,im_mc,web
760,adrive,average,false,5,web
761,airaim,average,false,5,im_mc
762,all_slots_casino,average,false,5,gaming,web
763,babelgum,average,false,5,mm_streaming,web
764,bigupload,average,false,5,adult_content,mm_streaming,web
765,blokus,average,false,5,web
766,bonpoo,average,false,5,web
767,box_net,average,false,5,file_mngt,web
769,brighttalk,average,false,5,web
770,campfire,average,false,5,web
771,channel4,average,false,5,web
772,clip2net,average,false,5,file_mngt,web
773,concur,average,false,5,web
774,coralcdn_user,average,false,5,cdn,web
775,depositfiles,average,false,5,file_mngt,web
776,diino,average,false,5,file_mngt,web
777,divshare,average,false,5,mm_streaming,web
778,docstoc,average,false,5,web
779,dropbox,average,false,5,file_mngt,web
780,dynamicintranet,average,false,5,web
781,earthcam,average,false,5,web
782,eroom_net,average,false,5,web
783,esnips,average,false,5,web
784,evony,average,false,5,web
785,eyejot,average,false,5,web
786,file_host,average,false,5,file_mngt,web
787,file_dropper,average,false,5,file_mngt,web
788,filer_cx,average,false,5,file_mngt,web
789,files_to,average,false,5,file_mngt,web
790,filestube,average,false,5,file_mngt,web
791,flumotion,average,false,5,web
792,fluxiom,average,false,5,web
793,fly_proxy,average,false,5,anonymizer,web
794,fogbugz,average,false,5,web
795,fotki,average,false,5,web
796,freeetv,average,false,5,mm_streaming,web
797,friendvox,average,false,5,im_mc
798,gigaup,average,false,5,file_mngt,web
799,glide,average,false,5,web
800,google_cache,average,false,5,web
801,google_translate,average,false,5,web
802,gyao,average,false,5,web
803,hangame,average,false,5,gaming,web
804,hovrs,average,false,5,im_mc
805,icq2go,average,false,5,im_mc
806,ifile_it,average,false,5,file_mngt,web
807,iheartradio,average,false,5,mm_streaming,web
808,iloveim,average,false,5,im_mc
809,imvu,average,false,5,gaming,social_network,web
810,jango,average,false,5,web
811,jira,average,false,5,web
813,jubii,average,false,5,web
814,justin_tv,average,false,5,mm_streaming,web
815,kaixin_chat,average,false,5,im_mc
816,kino,average,false,5,web
817,koolim,average,false,5,im_mc
819,leapfile,average,false,5,file_mngt,web
820,libero_video,average,false,5,web
821,live_mesh,average,false,5,file_mngt,web
822,mediafire,average,false,5,web
823,meevee,average,false,5,web
824,megavideo,average,false,5,file_mngt,web
825,messengerfx,average,false,5,im_mc
826,mibbit,average,false,5,forum,web
827,mobile_me,average,false,5,web
828,mogulus,average,false,5,mm_streaming,web
829,myspace_video,average,false,5,mm_streaming,social_network,web
830,napster,average,false,5,mm_streaming,web
831,netload,average,false,5,web
832,niconico_douga,average,false,5,mm_streaming,mobile,web
833,octopz,average,false,5,web
834,ooyala,average,false,5,web
835,pandora,average,false,5,mm_streaming,web
836,pandora_tv,average,false,5,mm_streaming,web
837,party_poker,average,false,5,gaming,web
838,photobucket,average,false,5,web
839,phweet,average,false,5,im_mc,social_network,web
840,privax,average,false,5,web
841,psiphon,average,false,5,anonymizer,vpn_tun,web
842,qqmusic,average,false,5,file_mngt,mm_streaming,p2p
843,radiusim,average,false,5,im_mc
844,salesforce,average,false,5,enterprise,web
845,seeqpod,average,false,5,web
846,seesmic,average,false,5,web
847,showmypc,average,false,5,enterprise,remote_access,web
848,shutterfly,average,false,5,web
849,sky_player,average,false,5,mm_streaming,web
850,skydrive,average,false,5,web
851,socialtv,average,false,5,web
852,soribada,average,false,5,p2p,web,web_ecom
853,stagevu,average,false,5,web
854,streamaudio,average,false,5,web
855,svtplay,average,false,5,mm_streaming,web
856,tagoo,average,false,5,web
857,taku_file_bin,average,false,5,web
858,teachertube,average,false,5,web
859,techinline,average,false,5,remote_access,web
860,tidaltv,average,false,5,web
861,tokbox,average,false,5,web
862,tudou,average,false,5,web
863,tv4play,average,false,5,mm_streaming,web
864,twitpic,average,false,5,web
865,usejump,average,false,5,web
866,ustream,average,false,5,mm_streaming,web
867,vakaka,average,false,5,mm_streaming,p2p,web
868,veetle,average,false,5,web
869,vyew,average,false,5,web
870,web_crawler,average,false,5,web
871,wixi,average,false,5,web
872,xm_radio,average,false,5,mm_streaming,web
873,yahoo_douga,average,false,5,web
874,yoono,average,false,5,im_mc,social_network,web
875,youku,average,false,5,mm_streaming,web
876,yourfilehost,average,false,5,file_mngt,web
877,youseemore,average,false,5,web
878,yousendit,average,false,5,file_mngt,web
879,yugma,average,false,5,web
880,yuuguu,average,false,5,web
881,zoho_crm,average,false,5,web
882,zoho_db,average,false,5,db,enterprise,web
883,zoho_im,average,false,5,im_mc,web
884,zoho_meeting,average,false,5,web
885,zoho_people,average,false,5,web
887,foxy,average,false,5,file_mngt,p2p
888,live_meeting,average,false,5,im_mc
889,gotomeeting,average,false,5,im_mc,web
890,webex,average,false,5,im_mc,web
892,slingbox,average,false,5,mm_streaming,web
893,bloomberg,average,false,5,web
894,gotomypc,average,false,5,enterprise,remote_access,web
895,Tor,average,false,0,OTHER
896,lotus_sametime,average,false,5,enterprise,im_mc
897,altiris,average,false,5,enterprise,networking
898,ms_communicator,average,false,5,enterprise,im_mc
899,poker_stars,average,false,5,gaming,web
